Driver,Team,LapNumber,LapTime,Stint,Compound,TyreLife,Position,Year,GP,Laps,RacePercentage,GP_ci,Length,Abrasion,Traction,Braking,TrackEvo,Grip,Lateral,Downforce,TyreStress,LapTimePerKM
RAI,Alfa Romeo Racing,22.0,107.583,1.0,MEDIUM,22.0,9.0,2019,Abu Dhabi Grand Prix,55,0.4,,,,,,,,,,,
MAG,Haas F1 Team,20.0,107.475,1.0,MEDIUM,20.0,9.0,2019,Abu Dhabi Grand Prix,55,0.36363636363636365,,,,,,,,,,,
GRO,Haas F1 Team,18.0,109.975,1.0,MEDIUM,18.0,15.0,2019,Abu Dhabi Grand Prix,55,0.32727272727272727,,,,,,,,,,,
GIO,Alfa Romeo Racing,8.0,108.143,1.0,SOFT,8.0,14.0,2019,Abu Dhabi Grand Prix,55,0.14545454545454545,,,,,,,,,,,
GIO,Alfa Romeo Racing,26.0,106.816,2.0,HARD,18.0,15.0,2019,Abu Dhabi Grand Prix,55,0.4727272727272727,,,,,,,,,,,
RUS,Williams,32.0,107.796,1.0,HARD,32.0,16.0,2019,Abu Dhabi Grand Prix,55,0.5818181818181818,,,,,,,,,,,
GAS,Toro Rosso,1.0,124.421,1.0,MEDIUM,1.0,20.0,2019,Abu Dhabi Grand Prix,55,0.01818181818181818,,,,,,,,,,,
KUB,Williams,24.0,109.673,1.0,HARD,24.0,17.0,2019,Abu Dhabi Grand Prix,55,0.43636363636363634,,,,,,,,,,,
STR,Racing Point,5.0,108.982,1.0,MEDIUM,5.0,15.0,2019,Abu Dhabi Grand Prix,55,0.09090909090909091,,,,,,,,,,,
STR,Racing Point,23.0,108.96,2.0,HARD,18.0,19.0,2019,Abu Dhabi Grand Prix,55,0.41818181818181815,,,,,,,,,,,
STR,Racing Point,45.0,110.482,3.0,SOFT,22.0,18.0,2019,Abu Dhabi Grand Prix,55,0.8181818181818182,,,,,,,,,,,
GAS,AlphaTauri,21.0,95.769,1.0,MEDIUM,21.0,9.0,2020,Austrian Grand Prix,68,0.3088235294117647,,,,,,,,,,,
GAS,AlphaTauri,51.0,115.497,2.0,HARD,27.0,6.0,2020,Austrian Grand Prix,68,0.75,,,,,,,,,,,
PER,Racing Point,21.0,88.737,1.0,SOFT,24.0,5.0,2020,Austrian Grand Prix,68,0.3088235294117647,,,,,,,,,,,
PER,Racing Point,51.0,113.979,2.0,MEDIUM,27.0,2.0,2020,Austrian Grand Prix,68,0.75,,,,,,,,,,,
LEC,Ferrari,21.0,89.806,1.0,SOFT,24.0,6.0,2020,Austrian Grand Prix,68,0.3088235294117647,,,,,,,,,,,
LEC,Ferrari,46.0,84.7,2.0,HARD,22.0,6.0,2020,Austrian Grand Prix,68,0.6764705882352942,,,,,,,,,,,
LEC,Ferrari,51.0,114.511,3.0,MEDIUM,2.0,8.0,2020,Austrian Grand Prix,68,0.75,,,,,,,,,,,
STR,Racing Point,15.0,79.51,1.0,SOFT,18.0,14.0,2020,Austrian Grand Prix,68,0.22058823529411764,,,,,,,,,,,
ALB,Red Bull Racing,21.0,87.164,1.0,SOFT,24.0,3.0,2020,Austrian Grand Prix,68,0.3088235294117647,,,,,,,,,,,
ALB,Red Bull Racing,46.0,80.622,2.0,HARD,22.0,3.0,2020,Austrian Grand Prix,68,0.6764705882352942,,,,,,,,,,,
ALB,Red Bull Racing,51.0,114.081,3.0,SOFT,5.0,3.0,2020,Austrian Grand Prix,68,0.75,,,,,,,,,,,
KVY,AlphaTauri,21.0,102.32,1.0,MEDIUM,21.0,10.0,2020,Austrian Grand Prix,68,0.3088235294117647,,,,,,,,,,,
KVY,AlphaTauri,46.0,87.749,2.0,HARD,22.0,10.0,2020,Austrian Grand Prix,68,0.6764705882352942,,,,,,,,,,,
KVY,AlphaTauri,51.0,116.833,3.0,SOFT,2.0,11.0,2020,Austrian Grand Prix,68,0.75,,,,,,,,,,,
RIC,Renault,12.0,98.32,1.0,SOFT,15.0,17.0,2020,Austrian Grand Prix,68,0.17647058823529413,,,,,,,,,,,
OCO,Renault,21.0,92.675,1.0,MEDIUM,21.0,11.0,2020,Austrian Grand Prix,68,0.3088235294117647,,,,,,,,,,,
OCO,Renault,51.0,116.363,2.0,HARD,27.0,4.0,2020,Austrian Grand Prix,68,0.75,,,,,,,,,,,
VER,Red Bull Racing,10.0,138.665,1.0,MEDIUM,15.0,18.0,2020,Austrian Grand Prix,68,0.14705882352941177,,,,,,,,,,,
NOR,McLaren,21.0,90.234,1.0,SOFT,24.0,4.0,2020,Austrian Grand Prix,68,0.3088235294117647,,,,,,,,,,,
NOR,McLaren,46.0,83.701,2.0,HARD,22.0,5.0,2020,Austrian Grand Prix,68,0.6764705882352942,,,,,,,,,,,
NOR,McLaren,51.0,114.196,3.0,MEDIUM,2.0,7.0,2020,Austrian Grand Prix,68,0.75,,,,,,,,,,,
HAM,Mercedes,21.0,88.502,1.0,SOFT,24.0,2.0,2020,Austrian Grand Prix,68,0.3088235294117647,,,,,,,,,,,
HAM,Mercedes,51.0,114.149,2.0,HARD,27.0,5.0,2020,Austrian Grand Prix,68,0.75,,,,,,,,,,,
VET,Ferrari,21.0,93.851,1.0,MEDIUM,21.0,8.0,2020,Austrian Grand Prix,68,0.3088235294117647,,,,,,,,,,,
VET,Ferrari,46.0,92.503,2.0,HARD,22.0,12.0,2020,Austrian Grand Prix,68,0.6764705882352942,,,,,,,,,,,
VET,Ferrari,51.0,117.835,3.0,SOFT,2.0,12.0,2020,Austrian Grand Prix,68,0.75,,,,,,,,,,,
SAI,McLaren,21.0,90.179,1.0,SOFT,24.0,7.0,2020,Austrian Grand Prix,68,0.3088235294117647,,,,,,,,,,,
SAI,McLaren,47.0,95.696,2.0,HARD,23.0,5.0,2020,Austrian Grand Prix,68,0.6911764705882353,,,,,,,,,,,
SAI,McLaren,51.0,116.046,3.0,MEDIUM,1.0,10.0,2020,Austrian Grand Prix,68,0.75,,,,,,,,,,,
LAT,Williams,21.0,117.217,1.0,MEDIUM,21.0,12.0,2020,Austrian Grand Prix,68,0.3088235294117647,,,,,,,,,,,
LAT,Williams,46.0,95.318,2.0,HARD,21.0,13.0,2020,Austrian Grand Prix,68,0.6764705882352942,,,,,,,,,,,
LAT,Williams,51.0,118.167,3.0,SOFT,1.0,9.0,2020,Austrian Grand Prix,68,0.75,,,,,,,,,,,
RUS,Williams,20.0,79.305,1.0,MEDIUM,20.0,15.0,2020,Austrian Grand Prix,68,0.29411764705882354,,,,,,,,,,,
RAI,Alfa Romeo Racing,19.0,74.725,1.0,MEDIUM,19.0,16.0,2020,Austrian Grand Prix,68,0.27941176470588236,,,,,,,,,,,
RAI,Alfa Romeo Racing,46.0,90.453,2.0,HARD,27.0,14.0,2020,Austrian Grand Prix,68,0.6764705882352942,,,,,,,,,,,
BOT,Mercedes,22.0,84.118,1.0,SOFT,25.0,1.0,2020,Austrian Grand Prix,68,0.3235294117647059,,,,,,,,,,,
BOT,Mercedes,52.0,114.808,2.0,HARD,28.0,1.0,2020,Austrian Grand Prix,68,0.7647058823529411,,,,,,,,,,,
GRO,Haas F1 Team,15.0,85.87,1.0,MEDIUM,15.0,16.0,2020,Austrian Grand Prix,68,0.22058823529411764,,,,,,,,,,,
GRO,Haas F1 Team,44.0,126.287,2.0,HARD,25.0,14.0,2020,Austrian Grand Prix,68,0.6470588235294118,,,,,,,,,,,
GIO,Alfa Romeo Racing,20.0,78.971,1.0,MEDIUM,20.0,12.0,2020,Austrian Grand Prix,68,0.29411764705882354,,,,,,,,,,,
GIO,Alfa Romeo Racing,50.0,101.434,2.0,HARD,27.0,5.0,2020,Austrian Grand Prix,68,0.7352941176470589,,,,,,,,,,,
GIO,Alfa Romeo Racing,51.0,122.702,2.0,HARD,28.0,13.0,2020,Austrian Grand Prix,68,0.75,,,,,,,,,,,
HAM,Mercedes,27.0,71.845,1.0,SOFT,27.0,1.0,2020,Styrian Grand Prix,71,0.38028169014084506,,,,,,,,,,,
BOT,Mercedes,34.0,72.773,1.0,SOFT,34.0,1.0,2020,Styrian Grand Prix,71,0.4788732394366197,,,,,,,,,,,
VER,Red Bull Racing,24.0,72.205,1.0,SOFT,24.0,3.0,2020,Styrian Grand Prix,71,0.3380281690140845,,,,,,,,,,,
VER,Red Bull Racing,68.0,72.203,2.0,MEDIUM,44.0,3.0,2020,Styrian Grand Prix,71,0.9577464788732394,,,,,,,,,,,
ALB,Red Bull Racing,35.0,72.843,1.0,SOFT,35.0,4.0,2020,Styrian Grand Prix,71,0.49295774647887325,,,,,,,,,,,
NOR,McLaren,39.0,72.959,1.0,SOFT,39.0,4.0,2020,Styrian Grand Prix,71,0.5492957746478874,,,,,,,,,,,
PER,Racing Point,38.0,71.86,1.0,SOFT,38.0,4.0,2020,Styrian Grand Prix,71,0.5352112676056338,,,,,,,,,,,
STR,Racing Point,33.0,72.456,1.0,SOFT,33.0,7.0,2020,Styrian Grand Prix,71,0.4647887323943662,,,,,,,,,,,
RIC,Renault,37.0,72.086,1.0,MEDIUM,37.0,5.0,2020,Styrian Grand Prix,71,0.5211267605633803,,,,,,,,,,,
SAI,McLaren,32.0,72.932,1.0,SOFT,32.0,7.0,2020,Styrian Grand Prix,71,0.4507042253521127,,,,,,,,,,,
SAI,McLaren,66.0,71.828,2.0,MEDIUM,34.0,9.0,2020,Styrian Grand Prix,71,0.9295774647887324,,,,,,,,,,,
KVY,AlphaTauri,36.0,72.924,1.0,MEDIUM,36.0,11.0,2020,Styrian Grand Prix,71,0.5070422535211268,,,,,,,,,,,
RAI,Alfa Romeo Racing,44.0,73.545,1.0,MEDIUM,44.0,10.0,2020,Styrian Grand Prix,71,0.6197183098591549,,,,,,,,,,,
MAG,Haas F1 Team,31.0,73.375,1.0,SOFT,31.0,14.0,2020,Styrian Grand Prix,71,0.43661971830985913,,,,,,,,,,,
GRO,Haas F1 Team,37.0,73.985,1.0,SOFT,37.0,12.0,2020,Styrian Grand Prix,71,0.5211267605633803,,,,,,,,,,,
GIO,Alfa Romeo Racing,39.0,73.516,1.0,MEDIUM,39.0,11.0,2020,Styrian Grand Prix,71,0.5492957746478874,,,,,,,,,,,
GAS,AlphaTauri,24.0,73.884,1.0,SOFT,24.0,13.0,2020,Styrian Grand Prix,71,0.3380281690140845,,,,,,,,,,,
GAS,AlphaTauri,49.0,73.562,2.0,HARD,25.0,15.0,2020,Styrian Grand Prix,71,0.6901408450704225,,,,,,,,,,,
RUS,Williams,34.0,73.865,1.0,SOFT,34.0,16.0,2020,Styrian Grand Prix,71,0.4788732394366197,,,,,,,,,,,
LAT,Williams,32.0,74.284,1.0,MEDIUM,32.0,16.0,2020,Styrian Grand Prix,71,0.4507042253521127,,,,,,,,,,,
OCO,Renault,25.0,73.476,1.0,SOFT,25.0,9.0,2020,Styrian Grand Prix,71,0.352112676056338,,,,,,,,,,,
LEC,Ferrari,1.0,93.572,1.0,SOFT,1.0,9.0,2020,Styrian Grand Prix,71,0.014084507042253521,,,,,,,,,,,
LEC,Ferrari,4.0,92.548,2.0,HARD,3.0,19.0,2020,Styrian Grand Prix,71,0.056338028169014086,,,,,,,,,,,
VET,Ferrari,1.0,101.037,1.0,MEDIUM,1.0,16.0,2020,Styrian Grand Prix,71,0.014084507042253521,,,,,,,,,,,
GAS,AlphaTauri,12.0,100.646,1.0,MEDIUM,12.0,11.0,2020,British Grand Prix,52,0.23076923076923078,,,,,,,,,,,
LEC,Ferrari,13.0,126.304,1.0,MEDIUM,16.0,4.0,2020,British Grand Prix,52,0.25,,,,,,,,,,,
STR,Racing Point,13.0,125.779,1.0,MEDIUM,16.0,6.0,2020,British Grand Prix,52,0.25,,,,,,,,,,,
ALB,Red Bull Racing,6.0,95.837,1.0,MEDIUM,6.0,13.0,2020,British Grand Prix,52,0.11538461538461539,,,,,,,,,,,
ALB,Red Bull Racing,30.0,91.204,2.0,HARD,24.0,13.0,2020,British Grand Prix,52,0.5769230769230769,,,,,,,,,,,
RIC,Renault,12.0,98.651,1.0,SOFT,15.0,5.0,2020,British Grand Prix,52,0.23076923076923078,,,,,,,,,,,
OCO,Renault,12.0,99.896,1.0,SOFT,15.0,9.0,2020,British Grand Prix,52,0.23076923076923078,,,,,,,,,,,
VER,Red Bull Racing,13.0,128.84,1.0,MEDIUM,16.0,3.0,2020,British Grand Prix,52,0.25,,,,,,,,,,,
VER,Red Bull Racing,50.0,91.697,2.0,HARD,37.0,2.0,2020,British Grand Prix,52,0.9615384615384616,,,,,,,,,,,
NOR,McLaren,12.0,99.733,1.0,SOFT,15.0,7.0,2020,British Grand Prix,52,0.23076923076923078,,,,,,,,,,,
HAM,Mercedes,13.0,125.834,1.0,MEDIUM,16.0,1.0,2020,British Grand Prix,52,0.25,,,,,,,,,,,
VET,Ferrari,12.0,99.509,1.0,SOFT,15.0,10.0,2020,British Grand Prix,52,0.23076923076923078,,,,,,,,,,,
SAI,McLaren,13.0,124.935,1.0,SOFT,16.0,5.0,2020,British Grand Prix,52,0.25,,,,,,,,,,,
SAI,McLaren,51.0,97.06,2.0,HARD,38.0,6.0,2020,British Grand Prix,52,0.9807692307692307,,,,,,,,,,,
LAT,Williams,12.0,107.83,1.0,MEDIUM,12.0,16.0,2020,British Grand Prix,52,0.23076923076923078,,,,,,,,,,,
RUS,Williams,12.0,103.329,1.0,MEDIUM,12.0,15.0,2020,British Grand Prix,52,0.23076923076923078,,,,,,,,,,,
RAI,Alfa Romeo Racing,12.0,104.246,1.0,MEDIUM,12.0,13.0,2020,British Grand Prix,52,0.23076923076923078,,,,,,,,,,,
RAI,Alfa Romeo Racing,47.0,114.836,2.0,HARD,35.0,17.0,2020,British Grand Prix,52,0.9038461538461539,,,,,,,,,,,
BOT,Mercedes,13.0,128.489,1.0,MEDIUM,16.0,2.0,2020,British Grand Prix,52,0.25,,,,,,,,,,,
BOT,Mercedes,50.0,126.242,2.0,HARD,37.0,4.0,2020,British Grand Prix,52,0.9615384615384616,,,,,,,,,,,
GRO,Haas F1 Team,36.0,93.318,1.0,MEDIUM,36.0,9.0,2020,British Grand Prix,52,0.6923076923076923,,,,,,,,,,,
GIO,Alfa Romeo Racing,12.0,99.88,1.0,MEDIUM,12.0,12.0,2020,British Grand Prix,52,0.23076923076923078,,,,,,,,,,,
VER,Red Bull Racing,26.0,90.444,1.0,HARD,29.0,1.0,2020,70th Anniversary Grand Prix,52,0.5,,,,,,,,,,,
VER,Red Bull Racing,32.0,89.666,2.0,MEDIUM,6.0,1.0,2020,70th Anniversary Grand Prix,52,0.6153846153846154,,,,,,,,,,,
HAM,Mercedes,14.0,91.888,1.0,MEDIUM,17.0,1.0,2020,70th Anniversary Grand Prix,52,0.2692307692307692,,,,,,,,,,,
HAM,Mercedes,41.0,91.236,2.0,HARD,27.0,1.0,2020,70th Anniversary Grand Prix,52,0.7884615384615384,,,,,,,,,,,
BOT,Mercedes,13.0,91.947,1.0,MEDIUM,16.0,1.0,2020,70th Anniversary Grand Prix,52,0.25,,,,,,,,,,,
BOT,Mercedes,32.0,90.071,2.0,HARD,19.0,2.0,2020,70th Anniversary Grand Prix,52,0.6153846153846154,,,,,,,,,,,
LEC,Ferrari,18.0,91.751,1.0,MEDIUM,21.0,5.0,2020,70th Anniversary Grand Prix,52,0.34615384615384615,,,,,,,,,,,
ALB,Red Bull Racing,6.0,93.049,1.0,MEDIUM,9.0,9.0,2020,70th Anniversary Grand Prix,52,0.11538461538461539,,,,,,,,,,,
ALB,Red Bull Racing,30.0,90.44,2.0,HARD,24.0,7.0,2020,70th Anniversary Grand Prix,52,0.5769230769230769,,,,,,,,,,,
STR,Racing Point,18.0,91.536,1.0,MEDIUM,21.0,2.0,2020,70th Anniversary Grand Prix,52,0.34615384615384615,,,,,,,,,,,
STR,Racing Point,31.0,90.379,2.0,HARD,13.0,4.0,2020,70th Anniversary Grand Prix,52,0.5961538461538461,,,,,,,,,,,
HUL,Racing Point,15.0,91.718,1.0,MEDIUM,18.0,2.0,2020,70th Anniversary Grand Prix,52,0.28846153846153844,,,,,,,,,,,
HUL,Racing Point,30.0,90.474,2.0,HARD,15.0,4.0,2020,70th Anniversary Grand Prix,52,0.5769230769230769,,,,,,,,,,,
HUL,Racing Point,44.0,91.426,3.0,HARD,14.0,5.0,2020,70th Anniversary Grand Prix,52,0.8461538461538461,,,,,,,,,,,
OCO,Renault,22.0,91.772,1.0,MEDIUM,22.0,7.0,2020,70th Anniversary Grand Prix,52,0.4230769230769231,,,,,,,,,,,
NOR,McLaren,12.0,92.315,1.0,MEDIUM,15.0,7.0,2020,70th Anniversary Grand Prix,52,0.23076923076923078,,,,,,,,,,,
NOR,McLaren,29.0,92.554,2.0,HARD,17.0,8.0,2020,70th Anniversary Grand Prix,52,0.5576923076923077,,,,,,,,,,,
KVY,AlphaTauri,19.0,92.191,1.0,HARD,19.0,8.0,2020,70th Anniversary Grand Prix,52,0.36538461538461536,,,,,,,,,,,
KVY,AlphaTauri,35.0,90.998,2.0,HARD,16.0,7.0,2020,70th Anniversary Grand Prix,52,0.6730769230769231,,,,,,,,,,,
GAS,AlphaTauri,7.0,92.447,1.0,MEDIUM,10.0,7.0,2020,70th Anniversary Grand Prix,52,0.1346153846153846,,,,,,,,,,,
GAS,AlphaTauri,23.0,92.386,2.0,HARD,16.0,10.0,2020,70th Anniversary Grand Prix,52,0.4423076923076923,,,,,,,,,,,
VET,Ferrari,22.0,91.51,1.0,HARD,23.0,9.0,2020,70th Anniversary Grand Prix,52,0.4230769230769231,,,,,,,,,,,
VET,Ferrari,33.0,91.585,2.0,HARD,11.0,10.0,2020,70th Anniversary Grand Prix,52,0.6346153846153846,,,,,,,,,,,
SAI,McLaren,22.0,92.348,1.0,HARD,22.0,4.0,2020,70th Anniversary Grand Prix,52,0.4230769230769231,,,,,,,,,,,
SAI,McLaren,34.0,91.686,2.0,MEDIUM,15.0,9.0,2020,70th Anniversary Grand Prix,52,0.6538461538461539,,,,,,,,,,,
RIC,Renault,14.0,91.966,1.0,MEDIUM,17.0,5.0,2020,70th Anniversary Grand Prix,52,0.2692307692307692,,,,,,,,,,,
RIC,Renault,26.0,92.214,2.0,MEDIUM,15.0,6.0,2020,70th Anniversary Grand Prix,52,0.5,,,,,,,,,,,
RIC,Renault,35.0,92.93,3.0,HARD,9.0,10.0,2020,70th Anniversary Grand Prix,52,0.6730769230769231,,,,,,,,,,,
RAI,Alfa Romeo Racing,26.0,92.973,1.0,HARD,26.0,14.0,2020,70th Anniversary Grand Prix,52,0.5,,,,,,,,,,,
GRO,Haas F1 Team,17.0,94.198,1.0,MEDIUM,20.0,12.0,2020,70th Anniversary Grand Prix,52,0.3269230769230769,,,,,,,,,,,
GRO,Haas F1 Team,38.0,92.097,2.0,HARD,22.0,14.0,2020,70th Anniversary Grand Prix,52,0.7307692307692307,,,,,,,,,,,
GIO,Alfa Romeo Racing,7.0,94.067,1.0,MEDIUM,7.0,14.0,2020,70th Anniversary Grand Prix,52,0.1346153846153846,,,,,,,,,,,
GIO,Alfa Romeo Racing,33.0,93.517,2.0,HARD,26.0,15.0,2020,70th Anniversary Grand Prix,52,0.6346153846153846,,,,,,,,,,,
RUS,Williams,8.0,93.267,1.0,MEDIUM,8.0,14.0,2020,70th Anniversary Grand Prix,52,0.15384615384615385,,,,,,,,,,,
RUS,Williams,24.0,92.492,2.0,HARD,16.0,15.0,2020,70th Anniversary Grand Prix,52,0.46153846153846156,,,,,,,,,,,
RUS,Williams,39.0,93.123,3.0,HARD,15.0,16.0,2020,70th Anniversary Grand Prix,52,0.75,,,,,,,,,,,
LAT,Williams,9.0,93.133,1.0,MEDIUM,9.0,15.0,2020,70th Anniversary Grand Prix,52,0.17307692307692307,,,,,,,,,,,
LAT,Williams,26.0,92.436,2.0,HARD,17.0,15.0,2020,70th Anniversary Grand Prix,52,0.5,,,,,,,,,,,
LAT,Williams,46.0,93.483,3.0,HARD,20.0,16.0,2020,70th Anniversary Grand Prix,52,0.8846153846153846,,,,,,,,,,,
MAG,Haas F1 Team,9.0,93.626,1.0,MEDIUM,9.0,12.0,2020,70th Anniversary Grand Prix,52,0.17307692307692307,,,,,,,,,,,
MAG,Haas F1 Team,20.0,96.049,2.0,HARD,12.0,20.0,2020,70th Anniversary Grand Prix,52,0.38461538461538464,,,,,,,,,,,
MAG,Haas F1 Team,43.0,97.962,3.0,HARD,23.0,20.0,2020,70th Anniversary Grand Prix,52,0.8269230769230769,,,,,,,,,,,
HAM,Mercedes,23.0,87.175,1.0,SOFT,26.0,1.0,2020,Spanish Grand Prix,66,0.3484848484848485,,,,,,,,,,,
HAM,Mercedes,50.0,84.99,2.0,MEDIUM,27.0,1.0,2020,Spanish Grand Prix,66,0.7575757575757576,,,,,,,,,,,
VER,Red Bull Racing,21.0,88.176,1.0,SOFT,24.0,3.0,2020,Spanish Grand Prix,66,0.3181818181818182,,,,,,,,,,,
VER,Red Bull Racing,41.0,86.019,2.0,MEDIUM,20.0,3.0,2020,Spanish Grand Prix,66,0.6212121212121212,,,,,,,,,,,
BOT,Mercedes,23.0,88.17,1.0,SOFT,26.0,2.0,2020,Spanish Grand Prix,66,0.3484848484848485,,,,,,,,,,,
BOT,Mercedes,48.0,86.658,2.0,MEDIUM,25.0,2.0,2020,Spanish Grand Prix,66,0.7272727272727273,,,,,,,,,,,
BOT,Mercedes,64.0,85.147,3.0,SOFT,19.0,3.0,2020,Spanish Grand Prix,66,0.9696969696969697,,,,,,,,,,,
STR,Racing Point,27.0,90.159,1.0,SOFT,30.0,5.0,2020,Spanish Grand Prix,66,0.4090909090909091,,,,,,,,,,,
STR,Racing Point,42.0,87.852,2.0,MEDIUM,15.0,5.0,2020,Spanish Grand Prix,66,0.6363636363636364,,,,,,,,,,,
PER,Racing Point,29.0,89.245,1.0,SOFT,32.0,4.0,2020,Spanish Grand Prix,66,0.4393939393939394,,,,,,,,,,,
SAI,McLaren,22.0,89.347,1.0,SOFT,25.0,7.0,2020,Spanish Grand Prix,66,0.3333333333333333,,,,,,,,,,,
SAI,McLaren,41.0,87.582,2.0,SOFT,22.0,7.0,2020,Spanish Grand Prix,66,0.6212121212121212,,,,,,,,,,,
VET,Ferrari,29.0,90.602,1.0,MEDIUM,29.0,7.0,2020,Spanish Grand Prix,66,0.4393939393939394,,,,,,,,,,,
ALB,Red Bull Racing,17.0,89.223,1.0,SOFT,20.0,8.0,2020,Spanish Grand Prix,66,0.25757575757575757,,,,,,,,,,,
ALB,Red Bull Racing,39.0,87.959,2.0,HARD,22.0,9.0,2020,Spanish Grand Prix,66,0.5909090909090909,,,,,,,,,,,
GAS,AlphaTauri,21.0,89.741,1.0,SOFT,24.0,8.0,2020,Spanish Grand Prix,66,0.3181818181818182,,,,,,,,,,,
GAS,AlphaTauri,42.0,87.358,2.0,MEDIUM,21.0,7.0,2020,Spanish Grand Prix,66,0.6363636363636364,,,,,,,,,,,
NOR,McLaren,21.0,89.205,1.0,SOFT,24.0,9.0,2020,Spanish Grand Prix,66,0.3181818181818182,,,,,,,,,,,
NOR,McLaren,44.0,86.714,2.0,SOFT,26.0,5.0,2020,Spanish Grand Prix,66,0.6666666666666666,,,,,,,,,,,
RIC,Renault,35.0,89.972,1.0,MEDIUM,35.0,7.0,2020,Spanish Grand Prix,66,0.5303030303030303,,,,,,,,,,,
KVY,AlphaTauri,21.0,90.029,1.0,SOFT,21.0,12.0,2020,Spanish Grand Prix,66,0.3181818181818182,,,,,,,,,,,
KVY,AlphaTauri,45.0,88.586,2.0,MEDIUM,24.0,6.0,2020,Spanish Grand Prix,66,0.6818181818181818,,,,,,,,,,,
OCO,Renault,34.0,90.189,1.0,MEDIUM,34.0,13.0,2020,Spanish Grand Prix,66,0.5151515151515151,,,,,,,,,,,
RAI,Alfa Romeo Racing,20.0,92.154,1.0,MEDIUM,20.0,16.0,2020,Spanish Grand Prix,66,0.30303030303030304,,,,,,,,,,,
RAI,Alfa Romeo Racing,44.0,89.319,2.0,MEDIUM,27.0,15.0,2020,Spanish Grand Prix,66,0.6666666666666666,,,,,,,,,,,
MAG,Haas F1 Team,28.0,93.003,1.0,SOFT,31.0,15.0,2020,Spanish Grand Prix,66,0.42424242424242425,,,,,,,,,,,
GIO,Alfa Romeo Racing,21.0,90.247,1.0,MEDIUM,21.0,18.0,2020,Spanish Grand Prix,66,0.3181818181818182,,,,,,,,,,,
GIO,Alfa Romeo Racing,45.0,90.045,2.0,MEDIUM,24.0,17.0,2020,Spanish Grand Prix,66,0.6818181818181818,,,,,,,,,,,
RUS,Williams,19.0,89.47,1.0,SOFT,19.0,18.0,2020,Spanish Grand Prix,66,0.2878787878787879,,,,,,,,,,,
RUS,Williams,35.0,87.956,2.0,MEDIUM,16.0,15.0,2020,Spanish Grand Prix,66,0.5303030303030303,,,,,,,,,,,
LAT,Williams,28.0,92.945,1.0,MEDIUM,28.0,20.0,2020,Spanish Grand Prix,66,0.42424242424242425,,,,,,,,,,,
LAT,Williams,49.0,89.352,2.0,MEDIUM,21.0,19.0,2020,Spanish Grand Prix,66,0.7424242424242424,,,,,,,,,,,
GRO,Haas F1 Team,32.0,91.836,1.0,MEDIUM,33.0,19.0,2020,Spanish Grand Prix,66,0.48484848484848486,,,,,,,,,,,
GRO,Haas F1 Team,62.0,93.951,2.0,SOFT,33.0,19.0,2020,Spanish Grand Prix,66,0.9393939393939394,,,,,,,,,,,
LEC,Ferrari,29.0,89.966,1.0,SOFT,32.0,5.0,2020,Spanish Grand Prix,66,0.4393939393939394,,,,,,,,,,,
LEC,Ferrari,38.0,87.517,2.0,MEDIUM,9.0,20.0,2020,Spanish Grand Prix,66,0.5757575757575758,,,,,,,,,,,
GAS,AlphaTauri,26.0,115.857,1.0,HARD,26.0,10.0,2020,Belgian Grand Prix,44,0.5909090909090909,,,,,,,,,,,
PER,Racing Point,18.0,115.861,1.0,SOFT,21.0,12.0,2020,Belgian Grand Prix,44,0.4090909090909091,,,,,,,,,,,
LEC,Ferrari,10.0,121.597,1.0,SOFT,10.0,13.0,2020,Belgian Grand Prix,44,0.22727272727272727,,,,,,,,,,,
LEC,Ferrari,24.0,114.858,2.0,HARD,14.0,15.0,2020,Belgian Grand Prix,44,0.5454545454545454,,,,,,,,,,,
MAG,Haas F1 Team,10.0,129.681,1.0,MEDIUM,10.0,16.0,2020,Belgian Grand Prix,44,0.22727272727272727,,,,,,,,,,,
MAG,Haas F1 Team,35.0,116.047,2.0,HARD,25.0,16.0,2020,Belgian Grand Prix,44,0.7954545454545454,,,,,,,,,,,
LAT,Williams,10.0,129.652,1.0,MEDIUM,10.0,17.0,2020,Belgian Grand Prix,44,0.22727272727272727,,,,,,,,,,,
LAT,Williams,30.0,114.687,2.0,HARD,20.0,17.0,2020,Belgian Grand Prix,44,0.6818181818181818,,,,,,,,,,,
RAI,Alfa Romeo Racing,10.0,123.917,1.0,MEDIUM,10.0,14.0,2020,Belgian Grand Prix,44,0.22727272727272727,,,,,,,,,,,
GRO,Haas F1 Team,10.0,126.92,1.0,MEDIUM,10.0,15.0,2020,Belgian Grand Prix,44,0.22727272727272727,,,,,,,,,,,
GAS,AlphaTauri,19.0,90.727,1.0,SOFT,22.0,11.0,2020,Italian Grand Prix,53,0.3584905660377358,,,,,,,,,,,
SAI,McLaren,22.0,132.419,1.0,SOFT,25.0,2.0,2020,Italian Grand Prix,53,0.41509433962264153,,,,,,,,,,,
NOR,McLaren,22.0,135.263,1.0,SOFT,25.0,4.0,2020,Italian Grand Prix,53,0.41509433962264153,,,,,,,,,,,
BOT,Mercedes,22.0,133.491,1.0,SOFT,25.0,7.0,2020,Italian Grand Prix,53,0.41509433962264153,,,,,,,,,,,
RIC,Renault,22.0,133.747,1.0,SOFT,25.0,6.0,2020,Italian Grand Prix,53,0.41509433962264153,,,,,,,,,,,
